appid,name,developer,publisher,score_rank,positive,negative,owners,average_forever,average_2weeks,initialprice,languages,genre,ccu,tags,Casual,NaN,Action,Accounting,Early Access,Utilities,Indie,Web,Development,Simulation,RPG,Strategy,Free to Play,Adventure,Movie,Violent,Animation & Modelling,Design & Illustration,Racing,Photo Editing,Video Production,MMO,Software,Audio,Sports,Education,has_multiplayer,has_dlc,Developer_score
1150690,OMORI,"OMOCAT, LLC","OMOCAT, LLC",,31855,503,"500,000 .. 1,000,000",418,18,1999,"English, Japanese","Adventure, Indie, RPG",1345,"{'Psychological Horror': 955, 'Story Rich': 861, 'Indie': 735, 'Pixel Graphics': 715, 'Great Soundtrack': 625, 'Hand-drawn': 611, 'RPG': 608, 'Multiple Endings': 573, 'RPGMaker': 569, 'Horror': 521, 'Colorful': 456, 'Turn-Based': 439, '2D': 424, 'Party-Based RPG': 404, 'Atmospheric': 398, 'Exploration': 343, 'JRPG': 306, 'Anime': 297, 'Stylized': 294, 'Fantasy': 288}",False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1150950,Timelie,Urnique Studio,"Urnique Studio, Milk Bottle Studio",,1547,77,"100,000 .. 200,000",104,0,1799,"English, Thai, Simplified Chinese, Japanese, Traditional Chinese, French, Italian, German, Spanish - Spain, Korean, Portuguese - Brazil, Russian, Turkish","Adventure, Indie, Strategy",15,"{'Indie': 110, 'Adventure': 92, 'Strategy': 89, 'Puzzle': 62, 'Female Protagonist': 61, 'Time Manipulation': 57, 'Cats': 53, 'Stealth': 43, 'Great Soundtrack': 42, 'Isometric': 11, 'Singleplayer': 9, 'Cute': 9}",False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1151340,Fallout 76,Bethesda Game Studios,Bethesda Softworks,,47128,18209,"2,000,000 .. 5,000,000",2193,702,3999,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Traditional Chinese, Russian, Simplified Chinese, Spanish - Latin America, Portuguese - Brazil",RPG,7686,"{'Dark Comedy': 767, 'RPG': 712, 'Open World': 682, 'Multiplayer': 654, 'Capitalism': 653, 'Post-apocalyptic': 638, 'Survival': 507, 'Base-Building': 465, 'Co-op': 379, 'Horror': 376, 'Shooter': 360, 'MMORPG': 267, 'Gore': 263, 'Exploration': 250, 'Violent': 238, 'Early Access': 237, 'FPS': 230, 'Atmospheric': 209, 'Great Soundtrack': 157, 'Singleplayer': 143}",False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1151640,Horizon Zero Dawn Complete Edition,Guerrilla,PlayStation PC LLC,,57157,10108,"1,000,000 .. 2,000,000",1521,960,4999,"English, French, Italian, German, Spanish - Spain, Arabic, Danish, Dutch, Finnish, Japanese, Korean, Norwegian, Polish, Portuguese, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese","Action, Adventure, RPG",5736,"{'Open World': 804, 'Adventure': 715, 'Female Protagonist': 599, 'Singleplayer': 597, 'Action': 585, 'RPG': 576, 'Story Rich': 526, 'Post-apocalyptic': 439, 'Robots': 398, 'Sci-fi': 388, 'Third Person': 360, 'Exploration': 357, 'Beautiful': 338, 'Atmospheric': 280, 'Action RPG': 260, 'Great Soundtrack': 257, 'Archery': 228, 'Hunting': 208, 'Dinosaurs': 150, 'Stealth': 97}",False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1152090,Elmarion: Dragon time,Fleon Games,Fleon Games,,440,108,"100,000 .. 200,000",0,0,1099,"English, Russian, Simplified Chinese, German, Spanish - Spain, Spanish - Latin America, Portuguese - Brazil, Portuguese, French, Italian, Korean, Turkish, Japanese","Action, Adventure, Indie, RPG, Simulation, Early Access",1,"{'Dragons': 233, 'Flight': 226, 'RPG': 224, 'Fantasy': 221, 'Spectacle fighter': 216, 'Medieval': 211, 'Adventure': 207, 'Simulation': 200, 'Magic': 191, 'Indie': 185, 'Open World': 181, 'Action': 181, 'Singleplayer': 175, 'Third Person': 168, 'Early Access': 163, 'Hand-drawn': 162, 'Action RPG': 154, 'Action-Adventure': 149, 'CRPG': 143, 'Third-Person Shooter': 138}",False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1154040,SpellForce 3: Fallen God,Grimlore Games,THQ Nordic,,871,84,"100,000 .. 200,000",414,0,1999,"English, French, Italian, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Korean","RPG, Strategy",23,"{'RPG': 103, 'Strategy': 94, 'RTS': 61, 'City Builder': 50, 'Strategy RPG': 48, 'Fantasy': 45, 'Co-op': 40, 'Magic': 37, 'PvP': 33, 'Spectacle fighter': 33, 'Atmospheric': 32, 'Online Co-Op': 30, 'Multiplayer': 30, 'Singleplayer': 28, 'Gore': 25}",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1154790,XIII,PlayMagic,Microids,,128,772,"1,000,000 .. 2,000,000",0,0,3999,"English, French, Italian, Spanish - Spain, German",Action,0,"{'FPS': 207, 'Shooter': 193, 'Stealth': 189, 'PvP': 188, 'Action': 186, 'Comic Book': 181, 'First-Person': 178, 'Cartoony': 171, 'Multiplayer': 169, 'Singleplayer': 165, 'Stylized': 163, 'Remake': 163, 'Conspiracy': 163, 'Adventure': 156, 'Violent': 140, 'Classic': 111, 'Cult Classic': 108, 'Exploration': 91, 'Comedy': 85, 'Indie': 82}",False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1158310,Crusader Kings III,Paradox Development Studio,Paradox Interactive,,62024,4454,"2,000,000 .. 5,000,000",4341,543,4999,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Korean","RPG, Simulation, Strategy",13403,"{'Strategy': 713, 'RPG': 568, 'Simulation': 500, 'Medieval': 491, 'Grand Strategy': 482, 'Historical': 408, 'Political': 309, 'War': 301, 'Singleplayer': 292, 'Management': 290, 'Choices Matter': 289, 'Character Customization': 288, 'Multiplayer': 281, 'Sandbox': 280, 'Real-Time with Pause': 270, 'Moddable': 260, 'PvP': 243, 'Sexual Content': 243, 'Nudity': 206, 'Dating Sim': 168}",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1158370,Aragami 2,Lince Works,Lince Works,,1266,496,"100,000 .. 200,000",338,0,3499,"English, Spanish - Spain, French, German, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",Action,44,"{'Ninja': 304, 'Stealth': 295, 'Assassin': 289, 'Online Co-Op': 288, 'Co-op Campaign': 283, 'Action': 277, 'Action-Adventure': 241, 'Stylized': 223, 'Third Person': 214, '3D': 196, 'Dark': 182, 'Fantasy': 172, 'Magic': 167, 'Story Rich': 155, 'Character Customization': 139, 'Combat': 122, 'PvE': 102, 'Co-op': 89, 'Singleplayer': 71, 'Multiplayer': 70}",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1158500,Between Two Castles - Digital Edition,Daisu Games,Daisu Games,,154,205,"100,000 .. 200,000",0,0,1299,"English, French, Portuguese - Brazil, German, Simplified Chinese",Strategy,3,"{'Strategy': 40, 'Board Game': 19, 'Indie': 6, 'Multiplayer': 5}",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1158940,Blazing Sails,Get Up Games,Iceberg Interactive,,4355,563,"100,000 .. 200,000",779,188,1499,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Portuguese, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish, Polish","Action, Adventure, Casual, Indie, Early Access",106,"{'Early Access': 399, 'Co-op': 362, 'Naval Combat': 345, 'Online Co-Op': 342, 'Character Customization': 323, 'FPS': 316, 'Pirates': 315, 'Historical': 306, 'Open World': 302, 'PvP': 301, 'Fast-Paced': 296, 'Battle Royale': 295, 'First-Person': 294, 'Survival': 259, 'Competitive': 245, 'Team-Based': 245, 'Funny': 241, 'Shooter': 230, 'Action': 224, 'Naval': 223}",False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1160220,Paradise Killer,Kaizen Game Works,"Fellow Traveller, Leoful",,2045,128,"200,000 .. 500,000",302,0,1999,"English, Japanese, Simplified Chinese, Traditional Chinese","Adventure, Indie, RPG",17,"{'Story Rich': 2251, 'Investigation': 2239, 'Open World': 2211, 'Female Protagonist': 2207, 'Exploration': 2205, 'Detective': 2200, 'First-Person': 2188, 'Point & Click': 2171, 'Surreal': 2170, 'Choices Matter': 2163, 'RPG': 2158, 'Stylized': 2152, 'Multiple Endings': 2149, 'Crime': 2137, 'Atmospheric': 2136, 'Mystery': 2133, 'Psychedelic': 2126, 'Adventure': 254, 'Singleplayer': 242, 'Beautiful': 241}",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1161580,Hardspace: Shipbreaker,Blackbird Interactive,Focus Home Interactive,,9400,1064,"200,000 .. 500,000",1328,282,2499,"English, French, German, Simplified Chinese, Russian, Italian, Spanish - Spain, Portuguese - Brazil, Traditional Chinese","Simulation, Early Access",432,"{'Simulation': 177, 'Space': 177, 'Sci-fi': 174, 'Physics': 167, 'Early Access': 153, 'Sandbox': 152, 'Singleplayer': 149, 'Destruction': 145, 'Puzzle': 118, 'Strategy': 112, 'First-Person': 105, 'Space Sim': 104, 'Futuristic': 93, 'Dystopian ': 90, 'Open World': 89, 'Building': 77, 'Procedural Generation': 69, 'Action': 36, 'Great Soundtrack': 9, 'Relaxing': 8}",False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1162520,Richman10,"Softstar Technology (Beijing) Co.,Ltd",SOFTSTAR ENTERTAINMENT,,5739,5328,"500,000 .. 1,000,000",922,236,1399,"English, Simplified Chinese, Traditional Chinese","Casual, Strategy",1232,"{'Casual': 74, 'Multiplayer': 64, 'Tabletop': 58, 'Strategy': 57, 'Board Game': 34, 'Local Multiplayer': 34, 'Co-op': 6, 'Anime': 5, 'Cute': 5}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1163550,Captain Tsubasa: Rise of New Champions,TAMSOFT CORPORATION,BANDAI NAMCO Entertainment,,2052,1175,"100,000 .. 200,000",0,0,5999,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Portuguese - Brazil, Traditional Chinese, Spanish - Latin America","Action, Casual, RPG, Sports",70,"{'Action': 38, 'RPG': 37, 'Anime': 36, 'Casual': 33, 'Sports': 33, 'Soccer': 27, 'Multiplayer': 24, 'Character Customization': 22, 'Funny': 19, 'Football': 18, 'Competitive': 17, 'Online Co-Op': 16, 'Singleplayer': 16, 'Arcade': 16, 'Co-op': 15, 'PvP': 13, 'Fighting': 13, 'Story Rich': 13, 'Management': 13, '4 Player Local': 12}",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,AAA
1167140,Siege Survival: Gloria Victis,"Black Eye Games, FishTankStudio",Ravenscourt,,719,138,"100,000 .. 200,000",481,0,2499,"English, Polish, Russian, Turkish, Simplified Chinese, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Traditional Chinese","Adventure, Indie, RPG, Simulation, Strategy",53,"{'Singleplayer': 385, 'Strategy': 359, 'Survival': 353, 'Immersive Sim': 350, 'Resource Management': 348, 'City Builder': 346, 'Medieval': 337, 'Isometric': 335, 'Crafting': 331, 'Economy': 329, 'Time Management': 323, 'War': 318, 'Management': 314, 'Stealth': 308, 'Base-Building': 308, 'Strategy RPG': 300, 'RPG': 294, 'Historical': 287, 'Choices Matter': 280, 'Simulation': 271}",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1167450,DAEMON X MACHINA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,4744,564,"100,000 .. 200,000",1024,0,5999,"English, French, Italian, German, Spanish - Spain, Japanese, Simplified Chinese, Traditional Chinese",Action,41,"{'Action': 127, 'Mechs': 108, 'Character Customization': 68, 'Robots': 64, 'Anime': 58, 'Sci-fi': 48, 'Post-apocalyptic': 31, 'Multiplayer': 27, 'Singleplayer': 27, 'PvP': 26, 'Great Soundtrack': 21, 'Third-Person Shooter': 13, 'Cyberpunk': 11, 'Co-op': 6, 'Third Person': 6, 'RPG': 5}",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
1167630,Teardown,Tuxedo Labs,Tuxedo Labs,,31106,1470,"500,000 .. 1,000,000",1070,58,1999,English,"Action, Indie, Simulation, Strategy, Early Access",2266,"{'Destruction': 569, 'Physics': 503, 'Sandbox': 477, 'Voxel': 469, 'First-Person': 398, 'Heist': 395, 'Open World': 390, 'Singleplayer': 350, 'Realistic': 346, 'Simulation': 336, 'Action': 327, 'Puzzle': 324, 'Tactical': 318, 'Indie': 314, 'Driving': 314, 'Replay Value': 312, 'Immersive Sim': 308, '3D': 306, 'Puzzle-Platformer': 302, 'Early Access': 300}",False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1168660,Barro 2020,SC Jogos,SC Jogos,,714,134,"100,000 .. 200,000",103,35,99,English,"Casual, Indie, Racing, Simulation, Sports",12,"{'Indie': 147, 'Local Multiplayer': 143, 'Split Screen': 139, 'Arcade': 130, 'Driving': 121, 'Casual': 118, 'Cartoon': 112, 'Sports': 110, 'Simulation': 108, 'Multiplayer': 105, 'Pixel Graphics': 105, 'PvP': 100, 'Singleplayer': 96, 'Cartoony': 92, 'Old School': 86, 'Family Friendly': 82, 'Physics': 77, 'Replay Value': 71, 'e-sports': 57, 'Automobile Sim': 51}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,AAA
1168880,MOLEK-SYNTEZ,Zachtronics,Zachtronics,,453,51,"100,000 .. 200,000",1030,0,999,English,"Indie, Simulation",5,"{'Simulation': 61, 'Puzzle': 43, 'Programming': 36, 'Indie': 34, 'Singleplayer': 30, 'Science': 29, 'Automation': 28, 'Logic': 5}",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1170760,XIII - Classic,Ubisoft Paris Studio,Microids,,1320,131,"100,000 .. 200,000",210,0,599,"English, French, Italian, German, Spanish - Spain",Action,14,"{'Action': 52, 'FPS': 29, 'Violent': 28, 'Gore': 26, 'Comic Book': 25, 'Stealth': 22, 'Classic': 20, 'Shooter': 20, 'Singleplayer': 20, 'Cult Classic': 18, 'Stylized': 13, 'First-Person': 6}",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1172380,STAR WARS Jedi: Fallen Order,Respawn Entertainment,Electronic Arts,,77301,8417,"1,000,000 .. 2,000,000",1023,714,3999,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese","Action, Adventure",1269,"{'Action-Adventure': 844, 'Souls-like': 811, 'Third Person': 810, 'Swordplay': 783, 'Platformer': 749, 'Open World': 742, 'Story Rich': 740, 'Exploration': 729, 'RPG': 716, 'Action': 711, 'Sci-fi': 703, 'Fighting': 699, 'Space': 697, 'Metroidvania': 694, 'Fantasy': 655, 'Puzzle': 646, 'Adventure': 642, 'Hack and Slash': 635, 'Atmospheric': 630, 'Family Friendly': 595}",False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1172620,Sea of Thieves,Rare Ltd,Xbox Game Studios,,175916,18493,"2,000,000 .. 5,000,000",2230,575,3999,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Korean, Polish, Japanese, Turkish","Action, Adventure",15186,"{'Adventure': 766, 'Multiplayer': 704, 'Open World': 696, 'Pirates': 632, 'Action': 577, 'Co-op': 569, 'Online Co-Op': 504, 'Sailing': 462, 'PvP': 457, 'First-Person': 376, 'Exploration': 320, 'Naval': 287, 'Funny': 260, 'PvE': 239, 'Atmospheric': 223, 'Massively Multiplayer': 223, 'Swordplay': 195, 'Great Soundtrack': 193, 'FPS': 193, 'Singleplayer': 151}",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,AAA
1173770,FINAL FANTASY,Square Enix,Square Enix,,2924,191,"200,000 .. 500,000",471,0,1199,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Thai, Traditional Chinese",RPG,124,"{'RPG': 217, 'JRPG': 217, 'Party-Based RPG': 209, 'Exploration': 208, 'Pixel Graphics': 204, '2D': 203, 'Turn-Based Combat': 198, 'Class-Based': 184, 'Fantasy': 183, 'Retro': 174, 'Magic': 171, 'Singleplayer': 164, 'Adventure': 159, 'Remake': 150, 'Nostalgia': 149, 'Emotional': 140, 'Story Rich': 135, 'Lore-Rich': 134, 'Heist': 123, 'Anime': 117}",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1173780,FINAL FANTASY II,Square Enix,Square Enix,,785,219,"100,000 .. 200,000",1454,0,1199,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Thai, Traditional Chinese",RPG,103,"{'RPG': 187, 'Exploration': 179, 'Party-Based RPG': 178, 'JRPG': 178, '2D': 161, 'Turn-Based Combat': 153, 'Class-Based': 139, 'Fantasy': 136, 'Magic': 126, 'Pixel Graphics': 121, 'Retro': 107, 'Adventure': 104, 'Singleplayer': 96, 'Nostalgia': 76, 'Remake': 61, 'Emotional': 41, 'Lore-Rich': 28, 'Story Rich': 26}",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
1174180,Red Dead Redemption 2,Rockstar Games,Rockstar Games,,211145,30049,"5,000,000 .. 10,000,000",5161,647,5999,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese","Action, Adventure",27099,"{'Open World': 1500, 'Adventure': 1344, 'Story Rich': 1275, 'Western': 1249, 'Action': 1169, 'Multiplayer': 985, 'Realistic': 873, 'Shooter': 857, 'Singleplayer': 802, 'Atmospheric': 748, 'Third-Person Shooter': 730, 'Horses': 697, 'Beautiful': 668, 'Great Soundtrack': 629, 'Mature': 602, 'Third Person': 583, 'Sandbox': 533, 'First-Person': 406, 'Gore': 400, 'FPS': 341}",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
